id,head,rel,tail,confidence,sentence,time,subject,paper_id
318152,present study,compare,facilitators,0.9125462839307744,The present study aimed to compare medical tourism websites and facilitators in Iran and other countries using correspondence analysis,2019,Biology_Info-science,19228276.0
318154,sensors,measure,features,0.8872966301155124,"The sensors are only required to measure very few features of the objects, if multiple distributed sensors with different viewing directions are available",2019,Engineer_Info-science,2624997.0
318157,systems,shift,core,0.9186941924198344,"Real-time and embedded systems are shifting from single-core to multi-core processors, on which the software must be parallelized to fully utilize the computation capacity of the hardware",2019,Engineer_Info-science,2636604.0
318169,envelope,represent,chamber,0.8049693206348078,"In this work, we have included the gyrotron cavity along with the MIG as well as a large vacuum envelope representing the vacuum chamber similar to that employed in the MIT experiments",2019,Physics_Engineer,13469263.0
318170,redundancy,exist,robotic systems,0.8872966301155124,Kinematic redundancy also exists in these robotic systems,2019,Biology_Info-science,19643005.0
318171,time,consume,code,0.9111779447320654,The results are also compared with a more time consuming 3D electromagnetic code and with solutions for known cases of circular and flat beam pipe,2019,Engineer_Info-science,2656447.0
318180,vehicles,return,service center,0.8872966301155124,A VRP defines finding the optimum route for some vehicles that serve to some customers and return to the service center,2019,Engineer_Info-science,2668665.0
318186,proposed approach,maintain,voltage,0.8910955234249501,"It is demonstrated that the proposed coordinated control approach help reduce feeders' power demand by reducing the bus voltages, the proposed approach maintains an average feeder voltage of 0",2019,Engineer_Info-science,2670531.0
318201,stages,base,differential,0.9401624716630546,"The VCO is implemented by using CMOS current-mode logic stages, which are based on differential pairs that are connected in a ring topology",2019,Engineer_Info-science,2740990.0
318202,paper,base,protocols,0.9030401971054748,"The paper is based on an extended practical set up and protocols, all described in details",2019,Biology_Info-science,20059440.0
318209,sampling methods,apply,order,0.9111779447320654,Different sampling methods were applied in order to evaluate processing time for further analysis on different voxel grid size,2019,Engineer_Info-science,2765572.0
318210,feasibility,investigate,welding speed,0.9477002800201834,"The process feasibility zone was investigated as a function of laser power and welding speed, while the effect of focal position was investigated for the weld robustness",2019,Physics_Engineer,13656328.0
318211,knowledge,verify,response,0.9256263201643982,The level of puberty knowledge was verified by 9 free-response test tasks,2019,Biology_Info-science,20161745.0
318212,sensitivity,formulate,control,0.9320111551042786,The system-wide sensitivity equation is formulated in the upper control level by combining the optimality information of local controllers,2019,Engineer_Info-science,2766812.0
318213,capacitor voltage,widely use,voltage,0.9134296448774208,The capacitor voltage transformer is now widely used in the high-voltage grid and its ratio error drift is one of the major fault developed from the maintenance experience,2019,Physics_Engineer,13696673.0
318223,extensive research,require,ways,0.9030401971054748,"Furthermore, extensive research is required on ways to prevent WPV",2019,Biology_Info-science,20371112.0
318227,computer,write,COMSOL,0.9114153211360068,A computer code is written using MATLAB based on the proposed algorithm and some programs are prepared in COMSOL to calculate electrical parameters of the generators which can be used in the design procedure,2019,Engineer_Info-science,2836134.0
318228,integration,drastically degrade,pattern,0.859811354567563,"However, height reduction, dielectric losses and integration of the latter can drastically degrade their gain pattern and limit their applications",2019,Physics_Engineer,13842033.0
318230,data centers,become,increasingly popular,0.913197594301744,"Cloud computing in data centers, as an alternative to computing on local machines, has become increasingly popular over the past decade",2019,Engineer_Info-science,2839816.0
318234,applications,include,transmitter,0.913197594301744,"Some important applications of bi/multistatic sensors in space systems include the use of spatially separated receiver and transmitter satellites, design of space radars and spaceborn bi/multistatic synthetic aperture radar",2019,Physics_Engineer,13861639.0
318242,electric vehicle,rout,problem,0.9111779447320654,"Most studies have focused on the electric vehicle routing problem under a deterministic environment, neglecting the effects of uncertain factors in practical logistics distribution",2019,Engineer_Info-science,2852899.0
318243,order,generalize,integrator,0.9186941924198344,"Simulation and experimental results are presented and discussed in order to demonstrate the performance of the proposed solution when compared with that regarding dual second-order generalized integrator frequency locked loop (DSOGI-FLL), which is often c",2019,Physics_Engineer,13898579.0
318248,SCADA systems,use main controllers gather,data,0.9067325661703172,SCADA systems use main controllers to communicate with and gather data from sensor nodes,2019,Engineer_Info-science,2918502.0
318251,energy storage devices,directly integrate,distribution network,0.9428419046403852,"A variety of power supplies, loads, and energy storage devices can be directly integrated into a DC distribution network, which can improve the economical and energy efficiency of the power system",2019,Engineer_Info-science,2970739.0
318252,industry,achieve,objectives,0.9030401971054748,"Artificial Intelligence (AI) plays a crucial role in enabling the industry to achieve these objectives, be it analytics in personalized medicine, cloud computing in collaboration, or wearable devices in remote and self-health monitoring",2019,Biology_Info-science,20665668.0
318257,resolution,meet,subdivision,0.9387161457961531,"By this method, it can build high-precision and high-resolution sensor that meets vernier-subdivision principle in the form of a combination of ""fine sensor and fine sensor""",2019,Engineer_Info-science,2978590.0
